UserID,Gender,Age,Zip-code_1,Zip-code_2,Zip-code_3,Zip-code_4,Zip-code_5,Zip-code_6,Zip-code_7,Zip-code_8,Zip-code_9,Occupation_0,Occupation_1,Occupation_2,Occupation_3,Occupation_4,Occupation_5,Occupation_6,Occupation_7,Occupation_8,Occupation_9,Occupation_10,Occupation_11,Occupation_12,Occupation_13,Occupation_14,Occupation_15,Occupation_16,Occupation_17,Occupation_18,Occupation_19,Occupation_20,Documentary,Sci-Fi,Musical,1950s,War,1980s,Western,Horror,1990s,2000s,1940s,Crime,Romance,Fantasy,1920s,Adventure,1960s,1910s,Action,1970s,Animation,Comedy,Thriller,Mystery,1930s,Children's,Film-Noir,Drama
2423,0,0.8035714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.053864794284934035,0.040816318286221814,0.10714266754268985,0.13265294842512856,0.1224483627460574,0.13775545349299617,0.020407865180787854,0.025510834546339883,0.5867364123980074,0.0,0.06122401991234543,0.010204173975173422,1.0,0.020408478671083113,0.03314254949297368,0.07653078159718091,0.08673464671394512,0.005344891645113574,0.12244882801306853,0.0663266766927242,0.02551022752948682,0.505102527924653,0.20408294144050437,0.025511144693558595,0.01020407043210447,0.02551022752948682,0.005102521059546081,0.35204087021377817
2424,1,0.44642857142857145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.054868446822639944,0.5819845813627499,0.08659233028835611,0.10212425148734773,0.09111303605216739,0.45676443390199045,0.019274535042637406,0.028932864691741035,0.8798936763546429,0.07247892823716943,0.07608285889563188,0.14446718514968754,0.17744597993354277,0.14448335421249467,0.019362059421510182,0.4180328821588312,0.05295847750806204,0.0,1.0,0.11065253206198519,0.163457639360345,0.3029942605010812,0.5098087367189219,0.04329527126094076,0.04392214876953975,0.18767915445655403,3.1506362822418356e-05,0.3706393976709056
2425,0,0.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.07431486209166883,0.07547147084760471,0.2547183122361847,0.18910871788742475,0.3867947962862636,0.27358519437709805,0.009434240064841455,0.0,1.0,0.06603730286636832,0.11382883473736688,0.009433869128404243,0.29245219521512555,0.1575270920541758,0.0236446215925572,0.1132071259379418,0.05660384746006282,0.013166095217021606,0.5471695920864769,0.32196864051026963,0.13207631893224306,0.10377404445178354,0.44339378984410227,0.047169937945770665,0.07729143983712679,0.1415103741279043,0.08774480044579464,0.7075465698057004
2426,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05883476398161812,0.004803366168577066,0.16265848107819364,0.17067022303898283,0.14993572003233704,0.23286990943396643,0.12913179955946785,0.1289892625552362,0.17066946595901294,0.004803602849665459,0.19929742360002958,0.17067034633040548,0.05663727533289258,0.004803366168577066,0.025503156494390188,0.22032172909908213,0.0877373961815123,0.0,0.13956984049260548,0.25360242558894797,0.11476023632588646,0.16030339348638692,0.015170752918849463,0.03590340812365311,0.08673424631373888,0.004803366168577066,0.19041042276135095,1.0
2427,0,0.44642857142857145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03193592611011873,0.072054257541412,0.14362096206114894,0.03001051164756743,0.004373683646689492,0.09708789569451547,0.014048660116089247,0.006209191221557796,1.0,0.2504492022660307,0.035030767080323585,0.054622906005570446,0.2720637558184806,0.017273433547909157,0.008148514619050954,0.07993440229545859,0.006209770999588482,0.0,0.10940404003119927,0.020295117282402728,0.4123975477990393,0.6558498044797624,0.14508112019631467,0.01894644284649973,0.010742336605929634,0.29776417418127443,0.03267547384807444,0.5568954124562548
2428,1,0.8035714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015752402625226456,0.0282755488110669,0.018851108339730163,0.1463972528110864,0.04712457591752978,0.21319594227495978,0.023562403694183463,0.014754809108582484,0.22262075760442135,0.04397148443626057,0.09486622814031588,0.03841985741596254,0.2411611557019596,0.014446879290527369,0.005123989646325258,0.06597539763318623,0.06638778959866885,4.050986676072583e-06,0.0521459132764967,0.1378978101092882,1.7079882305008422e-07,1.0,0.014138124470704418,0.0,0.05224837821569117,0.056859946358288754,0.031619211710990115,0.2564300807192902
2429,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044573085228485534,0.356219356702105,0.037904726615650114,0.010875626174086984,0.19409066672475317,0.6986140416626228,0.07032052404117788,0.0545389531017217,1.0,0.016714736244744927,0.05438339209669348,0.0926109455788896,0.30793223749618487,0.049127874330130716,0.009295124478863563,0.2588702000688849,7.099793198987042e-05,0.0,0.4749192167976387,0.19458923472189316,0.059511895698796655,0.6444096250944601,0.34608732961512223,0.0323917164961475,0.032639194237843415,0.059511940075250916,0.010877671244681544,0.893478073402708
2430,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18729066492230176,0.32726469505988043,0.34469479941582004,0.281035913557367,0.6658404647219358,0.9636386731421486,0.20358581662251465,0.3272765560346216,0.7999911059614097,0.0,0.22051116830723663,0.14545507662925428,0.25454360818030675,0.10908867330924617,0.06782940542854068,0.4363557888503277,0.3927670361824217,0.0363534568815933,0.7818061655481827,0.07272578220616412,0.41623427559890397,1.0,0.32726756884280445,0.0,0.1468790986608184,0.0,0.19475661730328572,0.29091104055963085
2431,0,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1480282515167121,0.0,0.13999791307174173,0.35524515778553023,0.07999971562749512,0.5000009023175372,0.08279100984460595,0.39475241316826803,0.4599995424636668,0.0799991600783713,0.07999907382873565,0.22000247126521946,0.15999805759815885,0.25477481612215536,0.058901890753424016,0.08000093835377158,0.05999883924300608,0.06167323997769766,0.44000268616208954,0.12000127434038242,0.3881058245609376,0.23999758482456998,0.10000112980121408,0.01999959912885508,0.16743589645564336,0.4599250477763435,0.17680559897284437,1.0
2432,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18046605657093093,0.8912954871012008,0.36866420736980116,0.29255131085010677,0.3695676959593953,0.6739115076981351,0.10871170284849258,0.06523436076211332,1.0,0.43120496048437396,0.22018570768282597,0.02174974444447941,0.5217453587227255,0.043486030762267244,0.0376337974236618,0.49999428252436984,0.02174807355229028,0.0,0.9565292224927588,0.3043619522759848,0.45419942644202077,0.3695669414221868,0.36958138250641787,0.4089543735851054,0.13214850718908575,0.5101177772465025,0.04348736527022026,0.6521779411176246
2433,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18778985876244172,0.2714627828942825,0.24884778163269675,0.30442383675467344,0.47505081091897866,0.4524295724220604,0.20806361548563637,0.02263172163966713,1.0,0.15836074294262667,0.09049647434239413,0.9248759699282071,0.4071839016944419,0.13573698958306143,0.03916107902599435,0.2714627828942825,0.4434350985203552,0.0,0.656018090470489,0.11311929070900327,0.18098104971497722,0.8596096881582433,0.09049687893365556,0.4255508515843535,0.13751145213810392,0.1131162732732079,0.19707868927250363,0.7737921014398119
2434,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3219102787132649,0.21875342149941213,0.5924523734110938,0.4830371513669417,0.21875359987435858,0.6874999967411357,0.12499683882888445,0.9975969342938471,0.7187394868980537,0.31250331619084454,0.3790088079329449,0.281244880084556,0.31250522052539137,0.0,0.11658340161008506,0.2812540901256049,0.12499683882888445,0.06248336745346707,1.0,0.12499697359298534,0.7154125472491829,0.5624955559160109,0.593747088408098,0.6503710400788725,0.2524519393781439,0.7957973315548496,0.33474256169341,0.6874901907473919
2435,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03722639078403253,0.23766960225836253,0.07604775165151174,2.498859503540319e-06,0.1524675813110258,0.524666487700178,0.04933072603803302,0.022424116319024932,0.596413822876323,0.058298800496708,0.045419727981023235,0.13901505224263266,0.19731099413469924,0.022423949714571883,0.007763069001453517,0.27802892444745037,0.07175151137080549,0.0,1.0,0.13004805086819876,0.0044872958848131035,0.5112165001123985,0.33184084605175573,0.013455785113630565,2.515069244260489e-06,0.0044872958848131035,0.03906775557749372,0.35874375819841603
2436,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013225614553355993,0.26021029177901117,0.01497763577099883,0.02031199176295322,0.15490431422240655,0.5424282270634796,0.01205410750906827,0.04472293345602713,0.926372572847049,0.06674780330897431,0.017820031141870706,0.16833341422285422,0.21324734304406304,0.05695884445527348,0.0030457719037901704,0.21902081695451886,0.039489859155342213,0.0,0.4653976889963548,0.13652057552335312,0.045805405142362025,1.0,0.38847874122521303,0.053580547292727175,0.00969533315934548,0.07788032473333997,0.029710062430177757,0.4688343606562788
2437,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1626319535599186,0.24553616056096952,0.3140733046995386,0.01756376647587995,0.31565129211186665,0.6494365268828329,0.03512796061243311,0.08781900950117578,0.9295275419746791,0.15800657207206595,0.19459399785018486,0.24560729578248572,0.1577886830791854,0.2983802431952243,0.0476961254459442,0.1929883468688986,0.3603244690140164,0.017412548768057375,0.7192628653353772,0.07025500465286758,0.3829027224772084,0.3509214495479646,0.5087091996198274,0.34649443733758667,0.12375125823384171,0.42789971401715293,0.0,1.0
2438,1,0.625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006308776692751183,0.3146919179319698,0.07824492606458276,0.002056122348233558,0.18131665733083147,0.5548368350175138,0.0020569778071924828,0.17531077924344513,1.0,0.1354431943175367,0.10100928190461717,0.1190905415980796,0.2875306189532837,0.05701876869444407,0.022555376946448196,0.18792086911754174,0.07402349523043565,0.0,0.5302976256769106,0.35197551425921625,0.04020601879365499,0.7223149188367549,0.3823631967861465,0.006292472416086172,0.07022032390036122,0.10364259044719741,0.010498960631636602,0.9120660827875033
2439,1,0.8035714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04343486786619146,0.18699939601551738,0.016260679122590497,0.016260913444215336,0.17073062414923895,0.08943126213861646,0.016260807501130715,0.12195395455153925,1.0,0.07317387863989412,0.0,0.06504105657306533,0.7073074924670671,0.08382619421509609,0.035802919825695785,0.12195465684741302,0.08943457517246639,0.01626606691071794,0.40650973195874474,0.04878029813355116,3.866920744830106e-08,0.4308954854266632,0.3739858650531881,0.016259461039327343,0.08303039750724335,3.866920744830106e-08,0.07080802968932257,0.4146323706999697
2440,1,0.8928571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19253022469898054,0.0015509792574641482,0.2912516649601792,0.05010481912692297,0.7135948392076484,0.02582675137315884,0.3005862844140067,0.07438344731814635,0.996920818914339,0.2591923850973701,0.49315861583724196,0.5804605176661435,0.05010481912692297,0.19164532924043512,0.0549159682206683,0.9702484593682106,0.8764759900537089,0.0,0.14721381065902314,1.0,0.0015512102069681134,0.6570372425296989,0.1472144665334642,0.37620264929026975,0.31360935312883653,0.0015512102069681134,0.3212183305793548,0.2686005649913377
2441,0,0.8035714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15502356923175226,0.04166627069412686,0.3620589939624324,0.42830974211203054,0.05555502759216914,0.04166627069412686,0.13385760588037973,0.19444455462453997,1.0,0.11111064004865738,0.2825738391971153,0.2638885465409247,0.11111053258423367,0.2904983516587823,0.06017830934875107,0.05555550499616703,0.479437659394954,0.04385263632991476,0.24999938095616064,0.6121961277804825,0.28994503935559096,0.0,0.8333333627119454,0.9583340642202116,0.21218375743079115,0.5054166050901296,0.05555550499616703,0.23611108513113535
2442,1,0.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10216657043223744,0.047678822153778194,0.7747864731238225,0.2503157069095264,0.03575954750415874,0.11919740803108403,0.023839411076889097,0.0,0.09535790661950859,0.24351603451254789,0.20263583513629227,0.3491378060787592,0.2145558513657564,0.19187745988880264,0.10407710267973884,0.07151839349053374,0.2503157991395246,0.01798806318731275,0.05959892683000332,0.02383935967260821,0.20263582077341252,0.28607496300535895,1.0,0.21885003761267693,0.047678982414183314,0.25031480318586213,0.14078388545038142,0.11919716423963658
2443,0,0.625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13351408135412024,0.08474407131079292,0.49607581618291996,0.33975326829313673,0.016948771267271245,0.0847428287585495,0.0,0.26897328463788306,0.8305124873471194,0.050845864506800884,0.016948058621869228,0.03389877112986578,0.3050837731409214,0.28301356921333365,0.042479686437249066,0.03389719320112643,0.39314399834253483,0.023653916146419634,0.03389863782508679,0.5784500367619001,0.050847214559849044,1.0,0.958649752353848,0.2666291163373112,0.13886181507931422,0.2372882936404403,0.1576423724337759,0.05084697163237401
2444,0,0.8035714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06414332634262311,0.13959839224330736,0.328725303486431,0.035043161798340786,0.013745494414539162,0.32814272001610145,0.05348726666864125,0.5663917042222869,0.8597728814876284,0.0,0.03504323430284524,0.007073173170959636,0.04902798547020916,0.18887756054195742,0.016393231894782125,0.3007562540323729,0.09797377270161454,0.008174029063395089,0.06959714852064863,0.23033248551902727,0.4545888572707787,0.4054479884382977,0.22357092141191812,8.095189564975205e-05,0.02105795783551477,1.0,0.06362900488385966,0.22294729952858056
2445,1,0.44642857142857145,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019009958643348233,0.3382599431552059,0.004926796147349965,0.013136932738235848,0.08210227304312136,0.29228214420796433,0.031199403168486625,0.06075594277296835,0.5303795878347264,0.0410514356257295,0.02708044207579046,0.08210265643758952,0.09031231315770848,0.03612554637442443,0.005904434323024973,0.3185555274731601,0.047619321032191,0.0,1.0,0.06896621695702428,0.013136929499824826,0.1461416155177001,0.34154374320674896,0.016421263680114723,7.772817408059353e-07,0.01806317293283019,0.017347100203143336,0.10837478480479737
2446,1,0.32142857142857145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020716653244204623,0.3133724701755776,0.033584743026099664,0.002071128093508205,0.1313766179230495,0.640282160568969,0.0412994471306034,0.13433230442195543,1.0,0.15292962777101055,0.020952896882766553,0.2965025429496424,0.21310766048077248,0.057986914146840346,0.004715818164642518,0.22067054205249148,0.03945966173703109,0.0,0.5015588252635941,0.23815596882731926,0.026477799538098427,0.9855465514209141,0.30247310737573785,0.04652660627977113,0.013608609400099529,0.04843073012943853,0.015651663049198565,0.7309048523937022
2447,1,0.44642857142857145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0505539794401433,0.15384516896748457,0.023668587966277486,0.11429470908187991,0.22352744434288938,0.958580349710918,0.04733749190618306,0.035503003535312584,0.0946734482238285,0.10183581951384746,0.08331329505561354,0.04141999666793161,0.05325463758358326,0.053254143546579875,0.03169590421170792,0.13017728461993017,0.15813990464135394,0.011831449844566022,0.17751429616287212,0.029585471708556,0.011834178776575633,1.0,0.047336733121251584,0.0,0.053236726958345144,0.02366853955393471,0.05877253534607907,0.08283978900070597
2448,1,0.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014002094049262122,0.2112101206900465,0.08913003712960033,0.004611369668453212,0.18304117133864975,0.5117224043427125,0.014002094049262122,0.06095416130334483,1.0,0.07034169545101136,0.14168901797947983,0.10790457511369302,0.20181784225397967,0.1369888868225948,0.06782036116865088,0.2769397441460261,0.10791148453084537,0.0,0.44596722593786836,0.16425170199773148,0.12668867420368646,0.6995077476273922,0.38023089030831275,0.15823770053532765,0.014001784076634334,0.25815725641458337,0.014003076671425137,0.8028246192986075
2449,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14101766486897416,0.5609756170519726,0.0731709170716435,0.09756232022917079,0.24390108006670022,0.19512148107149402,0.02439166766331091,0.21492121569688663,1.0,0.1463418248623823,0.4134665894388971,0.04878043504390659,0.04877980703602265,0.08418971281805515,0.0487774775397815,0.39024435350030984,0.0,0.024389962297074352,0.7804861105782435,0.04877990912597423,0.024390482027736915,0.26829438813037654,0.4878038739949405,0.34430791906964753,0.23285551055857115,0.024390482027736915,0.2710311702322619,0.8536593381544952
2450,1,0.8035714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25015920279279297,0.0,0.016393384100054396,0.04917960335107513,0.08196689087143466,0.03278640327372639,0.04918095233107845,0.03278640327372639,0.852461013840418,0.44453109951576397,0.04917972031465923,0.14754122106549675,0.098359555006243,0.21522174260687987,0.10459232464488084,0.04918095233107845,0.6198090476581539,0.06557869111532853,0.13114702914319473,0.04917966261262441,0.24064885707598646,0.09836039608124106,0.16393432965271199,0.3735762300602289,0.23446364504388853,0.33647745400333456,0.21566685270846714,1.0
2451,1,0.8035714285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.565475708872759,0.0,0.12092659499140528,0.0,0.0,0.0,0.0,0.0,0.15290098596799911,0.0,0.0,0.018861480407822068,0.0,0.0,0.27276023835565216,0.0,0.0,0.07985637343627591,0.0,0.0,0.0,0.0,0.15290098596799911,0.0,0.15290112657329444,0.0,1.0,0.0
2452,1,0.8035714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11499714408422732,0.12096728615529195,0.0,0.20749224826880364,0.06451545578465341,0.6276868496725105,0.07746821255109951,1.9946579955962464e-07,0.9999992135178722,0.27419022155973705,0.16827184346008123,0.16129041328163035,0.03225841336109244,0.0,0.04338803708218729,0.04838674891205827,0.0,0.024195955109272093,0.5322570613773704,0.32437302238320964,0.016128792789012136,0.15322416794527446,1.0,0.16129078562044372,0.10727598602548305,0.02419314008157382,0.01612913341522369,0.4193528287430076
2453,1,0.44642857142857145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002594575450804988,0.11072744899197708,0.009770810934209489,0.047879403536649975,0.10787475208282439,0.001948105597095871,0.019525560822833986,0.006172601810803145,1.0,0.08215474365086081,0.005582055685321471,0.18197167879785384,0.3450730133086004,0.0169093881636108,0.0016501049889564667,0.15536921422419903,0.029723709768758648,0.0,0.4021861251162506,0.02517920776052365,0.0025364291171024317,0.16082260297842668,0.3844154760459078,0.06976071147240952,0.00041570892493720553,0.006572034932686778,0.014843853499044789,0.7802350996851936
2454,1,0.32142857142857145,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007821160999210933,0.3378233926133946,0.12286694037210333,0.04724815374567839,0.1354414573005869,0.6793511028683412,0.02394383017562875,0.0,1.0,0.05767719354655785,0.023453899443188937,0.08335267432964842,0.30938238127299766,0.243578698671144,0.013068875539754088,0.528309247014514,0.03910501284391465,0.0030112856483411475,0.5756144166949446,0.08442827589474644,0.2068652983756473,0.7891803217637474,0.24618686024161876,0.049436710995968934,0.013034967048122677,0.4266514992629677,0.00782112461595762,0.5534311498253438
2455,1,0.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04700505462239149,1.0,0.03358672324486458,0.05805206041787486,0.13144918451337984,0.8165013103183805,0.0030029136680371038,0.5045654903870616,0.706413272158309,0.009119344120720924,0.027469680487312347,0.07028449441229415,0.0947503684573373,0.1987327222230967,0.015236275743460842,0.6635921802165025,0.0335857653138157,0.0,0.8837868535802119,0.18038340353331497,0.2966020411247983,0.253782317861165,0.3883452871670638,0.07028511836861871,0.051935342908800745,0.22320193620446635,0.07028485763740706,0.25377944005727276
2456,1,0.44642857142857145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012693247997896558,0.32235531153928465,0.035537286066973886,0.05964044715388,0.10406686797842014,0.984864073290313,0.04568842764661454,0.1370668303581974,1.0,0.06412621027537625,0.04185698652677035,0.175134049446711,0.3045822534277298,0.0939170710101769,0.009126210983387088,0.3502781492799895,1.106119871301795e-06,0.0,0.5584041275086857,0.11711458226354472,0.07106735685246339,0.842680846533965,0.27665941656879733,0.04568934376299383,0.02792384373826815,0.06091638342518011,0.04061201015604082,0.7030724513483279
2457,1,0.44642857142857145,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006819117559816436,0.5568292070103288,0.12954633426589168,0.043183279908395815,0.10681755950445153,0.9227154732745357,0.038636343784211866,0.47500081452623694,1.0,0.027273417770773183,0.047728044716800984,0.15454735176701456,0.22272285698573807,0.08409231799285091,0.005005822715911407,0.3727293869240269,0.08863709640609757,0.0,0.8409057478921802,0.26136458386504813,0.2863701804478091,0.9681417022323262,0.5227399775947941,0.052276603479639944,0.03409121719724817,0.32273325918889756,0.03182164239676528,0.33863426297927673
2458,1,0.44642857142857145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5265499687875255,0.061946805916132074,0.008849478080534042,0.06637135485112686,0.7035419730746693,0.026548754146511068,0.15929215202934377,1.0,0.013274087895596913,0.049103196603051666,0.11061912253762815,0.2699112086372211,0.06637137195425181,0.017754096586417963,0.34955868057142253,0.02212365016264733,0.008847421421421748,0.7522136442593841,0.0752204069619238,0.061946727904804585,0.9823016291115986,0.6371679005036371,0.02212396978698141,0.0403534535878134,0.11504352534966972,0.047470714404585015,0.2831853338430828
2459,1,0.8928571428571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021325227236104218,0.0614343972202982,0.013651987198342746,0.10741754792688248,0.06143271730048679,0.013651199234777735,0.010239230411793313,0.11609633583703963,1.0,0.10921176015137193,0.08132103308824175,0.08191132288420763,0.2081922192117136,0.017065378686972756,0.010852790580081895,0.054607501002549075,0.1687382243456125,0.00319476308451459,0.2116034240271331,0.20214456588887236,0.05119412384359824,0.382253257460935,0.27986141413474247,0.05802122402071023,0.046098287370502825,0.06484621565363795,0.0,0.5597226995440299
2460,0,0.8928571428571429,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01566207880791563,0.38888706426327224,0.07407234400259975,0.35184974056864976,0.6111065885559672,0.518517293283531,0.09259230179953493,0.01851878052966623,0.8518586675431498,0.0,0.22221990170610492,0.037037049603880316,0.851847697888375,0.09258975690019743,0.012572755920610341,0.9259238771085899,0.35185091852967576,0.01851991502876491,1.0,0.11111152162489674,0.1111138265089893,0.7963006274660914,0.6666720445505456,0.31481573161823895,0.09259075752118281,0.29630009313331884,0.018518483371224765,0.7407364664078014
2461,1,0.32142857142857145,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015139949415147678,0.19176034006120285,0.03532476621136337,0.08453559291702535,0.07569520922747754,0.23718207562387042,0.0050466477781344705,0.08578843851335159,1.0,0.16735463815227555,0.06703666230302838,0.10092804094582289,0.19680725242942104,0.050463816652135764,0.01685351573813125,0.28797046706575813,0.11633163311573738,0.0,0.4800598856546704,0.01513963321644568,0.005046682662404224,0.6913510535457696,0.2578582272715436,0.04070160140228942,0.04301648024336844,0.020185683641725807,0.010093357963907491,0.46053883125783374
2462,1,0.625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013773860642100118,0.6550913067702975,0.2982903696763613,0.2332940027664337,0.2422170795109595,0.7254185132853751,0.16526400985116094,0.11870219241210833,0.786552323119676,0.06069642702375175,0.10662222500330998,0.07845935516335746,0.1935924339493079,0.15523353817329763,0.008605618499021,0.4176029938391679,0.27936965537167335,0.0,0.7905551399660501,0.3800847345827024,0.3058629067334863,1.0,0.2664212247431205,0.06646882841717558,0.029110189706625926,0.47062113284199997,0.03245237639751005,0.6620083422315177
2463,1,0.44642857142857145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006404106888849829,0.3524829930583397,0.01283823692931896,0.04480908536355753,0.19227283124977732,0.9551265868666134,0.006437552634557744,0.20493028300508165,0.1792264139144661,0.12170774907967716,0.03200748710024023,0.16664722025995662,0.14099957979607908,0.07052349909833788,0.02148788313987241,0.4038889996334847,0.03840814984163599,0.0,1.0,0.012838514763357284,0.01283827833592747,0.3524045255334514,0.2818396966469308,2.557548988471381e-05,0.006404106888849829,0.012804597103230755,0.05077736045867533,0.4355582901540034
2464,0,0.32142857142857145,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03977411052885982,0.03225771036121221,0.04838766366236367,0.016128834732714682,0.1129026527466936,0.6612964647009841,0.06880023791473475,0.40798993938436123,0.4516095809080114,0.08064518122699772,0.15773542067190974,0.17741738303734694,0.6129090839104878,0.04838701769263061,0.02673579162697239,0.2096788019276402,0.25522220649805055,0.002073440011411573,0.32257944598225646,0.16128881936608533,0.0,0.6290373339059249,0.09677313676734861,0.1663495772962655,0.01612913086409929,0.04838672361203602,0.0,1.0
2465,1,0.8928571428571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026551432979905455,0.17527644899583816,0.07694177460361158,0.1345242794267021,0.3382721009019134,0.3936749404858304,0.10573452480601354,0.08172340869001626,0.5226465981170642,0.028801721030070705,0.038522876793780365,0.16328971271095258,0.20155044746670184,0.05534378480797786,0.005382350952691257,0.1728770031079377,0.3504591197058415,0.0,0.3360018300218838,0.30483241390074894,0.007355157587171365,0.3718458726163209,0.3839393570493521,0.04574764041831955,0.014528983884835905,0.05534469860632233,0.06494309897051918,1.0
